"id";"idhotel";"date";"status"
"777";"26";"27/5/2015";"1"
"778";"26";"28/5/2015";"0"
"779";"26";"29/5/2015";"0"
"780";"26";"30/5/2015";"1"
"781";"27";"1/5/2015";"1"
"782";"27";"2/5/2015";"0"
"783";"27";"3/5/2015";"1"
"784";"27";"4/5/2015";"1"
"785";"27";"5/5/2015";"0"
"786";"27";"6/5/2015";"0"
"787";"27";"7/5/2015";"1"
"788";"27";"8/5/2015";"1"
"789";"27";"9/5/2015";"0"
"790";"27";"10/5/2015";"0"
"791";"27";"11/5/2015";"0"
"792";"27";"12/5/2015";"1"
"793";"27";"13/5/2015";"1"
"794";"27";"14/5/2015";"0"
"795";"27";"15/5/2015";"1"
"796";"27";"16/5/2015";"1"
"797";"27";"17/5/2015";"1"
"798";"27";"18/5/2015";"0"
"799";"27";"19/5/2015";"0"
"800";"27";"20/5/2015";"0"
"801";"27";"21/5/2015";"1"
"802";"27";"22/5/2015";"1"
"803";"27";"23/5/2015";"0"
"804";"27";"24/5/2015";"0"
"805";"27";"25/5/2015";"0"
"806";"27";"26/5/2015";"1"
"807";"27";"27/5/2015";"1"
"808";"27";"28/5/2015";"1"
"809";"27";"29/5/2015";"1"
"810";"27";"30/5/2015";"0"
"811";"28";"1/5/2015";"0"
"812";"28";"2/5/2015";"0"
"813";"28";"3/5/2015";"0"
"814";"28";"4/5/2015";"0"
"815";"28";"5/5/2015";"1"
"816";"28";"6/5/2015";"0"
"817";"28";"7/5/2015";"1"
"818";"28";"8/5/2015";"0"
"819";"28";"9/5/2015";"0"
"820";"28";"10/5/2015";"1"
"821";"28";"11/5/2015";"1"
"822";"28";"12/5/2015";"1"
"823";"28";"13/5/2015";"1"
"824";"28";"14/5/2015";"0"
"825";"28";"15/5/2015";"0"
"826";"28";"16/5/2015";"0"
"827";"28";"17/5/2015";"1"
"828";"28";"18/5/2015";"0"
"829";"28";"19/5/2015";"0"
"830";"28";"20/5/2015";"1"
"831";"28";"21/5/2015";"1"
"832";"28";"22/5/2015";"1"
"833";"28";"23/5/2015";"1"
"834";"28";"24/5/2015";"0"
"835";"28";"25/5/2015";"1"
"836";"28";"26/5/2015";"0"
"837";"28";"27/5/2015";"1"
"838";"28";"28/5/2015";"1"
"839";"28";"29/5/2015";"1"
"840";"28";"30/5/2015";"0"
"841";"29";"1/5/2015";"1"
"842";"29";"2/5/2015";"0"
"843";"29";"3/5/2015";"0"
"844";"29";"4/5/2015";"1"
"845";"29";"5/5/2015";"1"
"846";"29";"6/5/2015";"1"
"847";"29";"7/5/2015";"0"
"848";"29";"8/5/2015";"1"
"849";"29";"9/5/2015";"0"
"850";"29";"10/5/2015";"1"
"851";"29";"11/5/2015";"0"
"852";"29";"12/5/2015";"1"
"853";"29";"13/5/2015";"1"
"854";"29";"14/5/2015";"0"
"855";"29";"15/5/2015";"1"
"856";"29";"16/5/2015";"0"
"857";"29";"17/5/2015";"1"
"858";"29";"18/5/2015";"0"
"859";"29";"19/5/2015";"0"
"860";"29";"20/5/2015";"1"
"861";"29";"21/5/2015";"0"
"862";"29";"22/5/2015";"1"
"863";"29";"23/5/2015";"0"
"864";"29";"24/5/2015";"0"
"865";"29";"25/5/2015";"0"
"866";"29";"26/5/2015";"0"
"867";"29";"27/5/2015";"1"
"868";"29";"28/5/2015";"1"
"869";"29";"29/5/2015";"0"
"870";"29";"30/5/2015";"1"
"871";"30";"1/5/2015";"1"
"872";"30";"2/5/2015";"0"
"873";"30";"3/5/2015";"0"
"874";"30";"4/5/2015";"0"
"875";"30";"5/5/2015";"0"
"876";"30";"6/5/2015";"1"
"877";"30";"7/5/2015";"0"
"878";"30";"8/5/2015";"0"
"879";"30";"9/5/2015";"1"
"880";"30";"10/5/2015";"0"
"881";"30";"11/5/2015";"0"
"882";"30";"12/5/2015";"1"
"883";"30";"13/5/2015";"1"
"884";"30";"14/5/2015";"0"
"885";"30";"15/5/2015";"1"
"886";"30";"16/5/2015";"1"
"887";"30";"17/5/2015";"1"
"888";"30";"18/5/2015";"0"
"889";"30";"19/5/2015";"1"
"890";"30";"20/5/2015";"0"
"891";"30";"21/5/2015";"0"
"892";"30";"22/5/2015";"1"
"893";"30";"23/5/2015";"1"
"894";"30";"24/5/2015";"0"
"895";"30";"25/5/2015";"0"
"896";"30";"26/5/2015";"0"
"897";"30";"27/5/2015";"0"
"898";"30";"28/5/2015";"0"
"899";"30";"29/5/2015";"0"
"900";"30";"30/5/2015";"1"
"901";"31";"1/5/2015";"0"
"902";"31";"2/5/2015";"0"
"903";"31";"3/5/2015";"1"
"904";"31";"4/5/2015";"1"
"905";"31";"5/5/2015";"1"
"906";"31";"6/5/2015";"0"
"907";"31";"7/5/2015";"0"
"908";"31";"8/5/2015";"0"
"909";"31";"9/5/2015";"1"
"910";"31";"10/5/2015";"1"
"911";"31";"11/5/2015";"0"
"912";"31";"12/5/2015";"1"
"913";"31";"13/5/2015";"1"
"914";"31";"14/5/2015";"0"
"915";"31";"15/5/2015";"0"
"916";"31";"16/5/2015";"0"
"917";"31";"17/5/2015";"0"
"918";"31";"18/5/2015";"0"
"919";"31";"19/5/2015";"0"
"920";"31";"20/5/2015";"1"
"921";"31";"21/5/2015";"1"
"922";"31";"22/5/2015";"0"
"923";"31";"23/5/2015";"1"
"924";"31";"24/5/2015";"0"
"925";"31";"25/5/2015";"1"
"926";"31";"26/5/2015";"1"
"927";"31";"27/5/2015";"1"
"928";"31";"28/5/2015";"1"
"929";"31";"29/5/2015";"1"
"930";"31";"30/5/2015";"0"
"931";"32";"1/5/2015";"1"
"932";"32";"2/5/2015";"0"
"933";"32";"3/5/2015";"1"
"934";"32";"4/5/2015";"1"
"935";"32";"5/5/2015";"1"
"936";"32";"6/5/2015";"0"
"937";"32";"7/5/2015";"0"
"938";"32";"8/5/2015";"1"
"939";"32";"9/5/2015";"1"
"940";"32";"10/5/2015";"1"
"941";"32";"11/5/2015";"0"
"942";"32";"12/5/2015";"1"
"943";"32";"13/5/2015";"0"
"944";"32";"14/5/2015";"0"
"945";"32";"15/5/2015";"1"
"946";"32";"16/5/2015";"1"
"947";"32";"17/5/2015";"1"
"948";"32";"18/5/2015";"0"
"949";"32";"19/5/2015";"1"
"950";"32";"20/5/2015";"1"
"951";"32";"21/5/2015";"0"
"952";"32";"22/5/2015";"1"
"953";"32";"23/5/2015";"0"
"954";"32";"24/5/2015";"0"
"955";"32";"25/5/2015";"0"
"956";"32";"26/5/2015";"0"
"957";"32";"27/5/2015";"0"
"958";"32";"28/5/2015";"1"
"959";"32";"29/5/2015";"1"
"960";"32";"30/5/2015";"0"
"961";"33";"1/5/2015";"1"
"962";"33";"2/5/2015";"1"
"963";"33";"3/5/2015";"0"
"964";"33";"4/5/2015";"0"
"965";"33";"5/5/2015";"0"
"966";"33";"6/5/2015";"0"
"967";"33";"7/5/2015";"0"
"968";"33";"8/5/2015";"0"
"969";"33";"9/5/2015";"0"
"970";"33";"10/5/2015";"0"
"971";"33";"11/5/2015";"0"
"972";"33";"12/5/2015";"0"
"973";"33";"13/5/2015";"1"
"974";"33";"14/5/2015";"0"
"975";"33";"15/5/2015";"0"
"976";"33";"16/5/2015";"1"
"977";"33";"17/5/2015";"0"
"978";"33";"18/5/2015";"1"
"979";"33";"19/5/2015";"1"
"980";"33";"20/5/2015";"0"
"981";"33";"21/5/2015";"0"
"982";"33";"22/5/2015";"1"
"983";"33";"23/5/2015";"0"
"984";"33";"24/5/2015";"1"
"985";"33";"25/5/2015";"0"
"986";"33";"26/5/2015";"1"
"987";"33";"27/5/2015";"0"
"988";"33";"28/5/2015";"0"
"989";"33";"29/5/2015";"0"
"990";"33";"30/5/2015";"1"
"991";"34";"1/5/2015";"0"
"992";"34";"2/5/2015";"1"
"993";"34";"3/5/2015";"0"
"994";"34";"4/5/2015";"1"
"995";"34";"5/5/2015";"1"
"996";"34";"6/5/2015";"0"
"997";"34";"7/5/2015";"0"
"998";"34";"8/5/2015";"1"
"999";"34";"9/5/2015";"0"
"1000";"34";"10/5/2015";"0"
"1001";"34";"11/5/2015";"0"
"1002";"34";"12/5/2015";"0"
"1003";"34";"13/5/2015";"0"
"1004";"34";"14/5/2015";"0"
"1005";"34";"15/5/2015";"1"
"1006";"34";"16/5/2015";"0"
"1007";"34";"17/5/2015";"0"
"1008";"34";"18/5/2015";"1"
"1009";"34";"19/5/2015";"1"
"1010";"34";"20/5/2015";"0"
"1011";"34";"21/5/2015";"0"
"1012";"34";"22/5/2015";"0"
"1013";"34";"23/5/2015";"1"
"1014";"34";"24/5/2015";"1"
"1015";"34";"25/5/2015";"1"
"1016";"34";"26/5/2015";"1"
"1017";"34";"27/5/2015";"1"
"1018";"34";"28/5/2015";"1"
"1019";"34";"29/5/2015";"1"
"1020";"34";"30/5/2015";"1"
"1021";"35";"1/5/2015";"1"
"1022";"35";"2/5/2015";"1"
"1023";"35";"3/5/2015";"0"
"1024";"35";"4/5/2015";"0"
"1025";"35";"5/5/2015";"1"
"1026";"35";"6/5/2015";"0"
"1027";"35";"7/5/2015";"0"
"1028";"35";"8/5/2015";"1"
"1029";"35";"9/5/2015";"1"
"1030";"35";"10/5/2015";"0"
"1031";"35";"11/5/2015";"0"
"1032";"35";"12/5/2015";"0"
"1033";"35";"13/5/2015";"0"
"1034";"35";"14/5/2015";"0"
"1035";"35";"15/5/2015";"0"
"1036";"35";"16/5/2015";"0"
"1037";"35";"17/5/2015";"1"
"1038";"35";"18/5/2015";"0"
"1039";"35";"19/5/2015";"1"
"1040";"35";"20/5/2015";"1"
"1041";"35";"21/5/2015";"1"
"1042";"35";"22/5/2015";"0"
"1043";"35";"23/5/2015";"0"
"1044";"35";"24/5/2015";"1"
"1045";"35";"25/5/2015";"1"
"1046";"35";"26/5/2015";"1"
"1047";"35";"27/5/2015";"1"
"1048";"35";"28/5/2015";"0"
"1049";"35";"29/5/2015";"1"
"1050";"35";"30/5/2015";"1"
"1051";"36";"1/5/2015";"1"
"1052";"36";"2/5/2015";"0"
"1053";"36";"3/5/2015";"0"
"1054";"36";"4/5/2015";"1"
"1055";"36";"5/5/2015";"0"
"1056";"36";"6/5/2015";"1"
"1057";"36";"7/5/2015";"0"
"1058";"36";"8/5/2015";"1"
"1059";"36";"9/5/2015";"1"
"1060";"36";"10/5/2015";"0"
"1061";"36";"11/5/2015";"0"
"1062";"36";"12/5/2015";"0"
"1063";"36";"13/5/2015";"0"
"1064";"36";"14/5/2015";"0"
"1065";"36";"15/5/2015";"0"
"1066";"36";"16/5/2015";"0"
"1067";"36";"17/5/2015";"1"
"1068";"36";"18/5/2015";"1"
"1069";"36";"19/5/2015";"1"
"1070";"36";"20/5/2015";"1"
"1071";"36";"21/5/2015";"1"
"1072";"36";"22/5/2015";"0"
"1073";"36";"23/5/2015";"0"
"1074";"36";"24/5/2015";"1"
"1075";"36";"25/5/2015";"0"
"1076";"36";"26/5/2015";"1"
"1077";"36";"27/5/2015";"1"
"1078";"36";"28/5/2015";"1"
"1079";"36";"29/5/2015";"0"
"1080";"36";"30/5/2015";"1"
"1081";"37";"1/5/2015";"0"
"1082";"37";"2/5/2015";"1"
"1083";"37";"3/5/2015";"0"
"1084";"37";"4/5/2015";"0"
"1085";"37";"5/5/2015";"1"
"1086";"37";"6/5/2015";"1"
"1087";"37";"7/5/2015";"0"
"1088";"37";"8/5/2015";"0"
"1089";"37";"9/5/2015";"1"
"1090";"37";"10/5/2015";"1"
"1091";"37";"11/5/2015";"0"
"1092";"37";"12/5/2015";"1"
"1093";"37";"13/5/2015";"1"
"1094";"37";"14/5/2015";"0"
"1095";"37";"15/5/2015";"0"
"1096";"37";"16/5/2015";"1"
"1097";"37";"17/5/2015";"0"
"1098";"37";"18/5/2015";"1"
"1099";"37";"19/5/2015";"0"
"1100";"37";"20/5/2015";"1"
"1101";"37";"21/5/2015";"1"
"1102";"37";"22/5/2015";"0"
"1103";"37";"23/5/2015";"1"
"1104";"37";"24/5/2015";"0"
"1105";"37";"25/5/2015";"1"
"1106";"37";"26/5/2015";"1"
"1107";"37";"27/5/2015";"0"
"1108";"37";"28/5/2015";"0"
"1109";"37";"29/5/2015";"1"
"1110";"37";"30/5/2015";"0"
"1111";"38";"1/5/2015";"0"
"1112";"38";"2/5/2015";"0"
"1113";"38";"3/5/2015";"1"
"1114";"38";"4/5/2015";"1"
"1115";"38";"5/5/2015";"0"
"1116";"38";"6/5/2015";"1"
"1117";"38";"7/5/2015";"1"
"1118";"38";"8/5/2015";"1"
"1119";"38";"9/5/2015";"0"
"1120";"38";"10/5/2015";"1"
"1121";"38";"11/5/2015";"0"
"1122";"38";"12/5/2015";"0"
"1123";"38";"13/5/2015";"1"
"1124";"38";"14/5/2015";"0"
"1125";"38";"15/5/2015";"1"
"1126";"38";"16/5/2015";"1"
"1127";"38";"17/5/2015";"1"
"1128";"38";"18/5/2015";"1"
"1129";"38";"19/5/2015";"1"
"1130";"38";"20/5/2015";"1"
"1131";"38";"21/5/2015";"0"
"1132";"38";"22/5/2015";"1"
"1133";"38";"23/5/2015";"0"
"1134";"38";"24/5/2015";"1"
"1135";"38";"25/5/2015";"1"
"1136";"38";"26/5/2015";"0"
"1137";"38";"27/5/2015";"1"
"1138";"38";"28/5/2015";"0"
"1139";"38";"29/5/2015";"1"
"1140";"38";"30/5/2015";"0"
"1141";"39";"1/5/2015";"1"
"1142";"39";"2/5/2015";"0"
"1143";"39";"3/5/2015";"0"
"1144";"39";"4/5/2015";"0"
"1145";"39";"5/5/2015";"1"
"1146";"39";"6/5/2015";"1"
"1147";"39";"7/5/2015";"1"
"1148";"39";"8/5/2015";"1"
"1149";"39";"9/5/2015";"1"
"1150";"39";"10/5/2015";"1"
"1151";"39";"11/5/2015";"1"
"1152";"39";"12/5/2015";"1"
"1153";"39";"13/5/2015";"1"
"1154";"39";"14/5/2015";"0"
"1155";"39";"15/5/2015";"1"
"1156";"39";"16/5/2015";"0"
"1157";"39";"17/5/2015";"1"
"1158";"39";"18/5/2015";"0"
"1159";"39";"19/5/2015";"0"
"1160";"39";"20/5/2015";"1"
"1161";"39";"21/5/2015";"0"
"1162";"39";"22/5/2015";"0"
"1163";"39";"23/5/2015";"1"
"1164";"39";"24/5/2015";"1"
"1165";"39";"25/5/2015";"0"
"1166";"39";"26/5/2015";"0"
"1167";"39";"27/5/2015";"1"
"1168";"39";"28/5/2015";"0"
"1169";"39";"29/5/2015";"1"
"1170";"39";"30/5/2015";"0"
"1171";"40";"1/5/2015";"1"
"1172";"40";"2/5/2015";"0"
"1173";"40";"3/5/2015";"0"
"1174";"40";"4/5/2015";"1"
"1175";"40";"5/5/2015";"1"
"1176";"40";"6/5/2015";"1"
"1177";"40";"7/5/2015";"0"
"1178";"40";"8/5/2015";"0"
"1179";"40";"9/5/2015";"1"
"1180";"40";"10/5/2015";"1"
"1181";"40";"11/5/2015";"0"
"1182";"40";"12/5/2015";"1"
"1183";"40";"13/5/2015";"1"
"1184";"40";"14/5/2015";"1"
"1185";"40";"15/5/2015";"0"
"1186";"40";"16/5/2015";"1"
"1187";"40";"17/5/2015";"1"
"1188";"40";"18/5/2015";"1"
"1189";"40";"19/5/2015";"0"
"1190";"40";"20/5/2015";"0"
"1191";"40";"21/5/2015";"1"
"1192";"40";"22/5/2015";"0"
"1193";"40";"23/5/2015";"0"
"1194";"40";"24/5/2015";"0"
"1195";"40";"25/5/2015";"0"
"1196";"40";"26/5/2015";"1"
"1197";"40";"27/5/2015";"1"
"1198";"40";"28/5/2015";"0"
"1199";"40";"29/5/2015";"0"
"1200";"40";"30/5/2015";"1"
"1201";"41";"1/5/2015";"0"
"1202";"41";"2/5/2015";"0"
"1203";"41";"3/5/2015";"0"
"1204";"41";"4/5/2015";"1"
"1205";"41";"5/5/2015";"1"
"1206";"41";"6/5/2015";"0"
"1207";"41";"7/5/2015";"1"
"1208";"41";"8/5/2015";"1"
"1209";"41";"9/5/2015";"1"
"1210";"41";"10/5/2015";"0"
"1211";"41";"11/5/2015";"1"
"1212";"41";"12/5/2015";"0"
"1213";"41";"13/5/2015";"0"
"1214";"41";"14/5/2015";"0"
"1215";"41";"15/5/2015";"1"
"1216";"41";"16/5/2015";"1"
"1217";"41";"17/5/2015";"0"
"1218";"41";"18/5/2015";"1"
"1219";"41";"19/5/2015";"0"
"1220";"41";"20/5/2015";"0"
"1221";"41";"21/5/2015";"1"
"1222";"41";"22/5/2015";"0"
"1223";"41";"23/5/2015";"0"
"1224";"41";"24/5/2015";"0"
"1225";"41";"25/5/2015";"1"
"1226";"41";"26/5/2015";"1"
"1227";"41";"27/5/2015";"0"
"1228";"41";"28/5/2015";"1"
"1229";"41";"29/5/2015";"1"
"1230";"41";"30/5/2015";"0"
"1231";"42";"1/5/2015";"1"
"1232";"42";"2/5/2015";"1"
"1233";"42";"3/5/2015";"0"
"1234";"42";"4/5/2015";"1"
"1235";"42";"5/5/2015";"0"
"1236";"42";"6/5/2015";"0"
"1237";"42";"7/5/2015";"1"
"1238";"42";"8/5/2015";"1"
"1239";"42";"9/5/2015";"0"
"1240";"42";"10/5/2015";"1"
"1241";"42";"11/5/2015";"0"
"1242";"42";"12/5/2015";"1"
"1243";"42";"13/5/2015";"1"
"1244";"42";"14/5/2015";"1"
"1245";"42";"15/5/2015";"1"
"1246";"42";"16/5/2015";"0"
"1247";"42";"17/5/2015";"0"
"1248";"42";"18/5/2015";"0"
"1249";"42";"19/5/2015";"0"
"1250";"42";"20/5/2015";"1"
"1251";"42";"21/5/2015";"1"
"1252";"42";"22/5/2015";"1"
"1253";"42";"23/5/2015";"0"
"1254";"42";"24/5/2015";"1"
"1255";"42";"25/5/2015";"1"
"1256";"42";"26/5/2015";"0"
"1257";"42";"27/5/2015";"0"
"1258";"42";"28/5/2015";"1"
"1259";"42";"29/5/2015";"0"
"1260";"42";"30/5/2015";"1"
"1261";"43";"1/5/2015";"0"
"1262";"43";"2/5/2015";"0"
"1263";"43";"3/5/2015";"0"
"1264";"43";"4/5/2015";"1"
"1265";"43";"5/5/2015";"0"
"1266";"43";"6/5/2015";"1"
"1267";"43";"7/5/2015";"0"
"1268";"43";"8/5/2015";"0"
"1269";"43";"9/5/2015";"0"
"1270";"43";"10/5/2015";"1"
"1271";"43";"11/5/2015";"1"
"1272";"43";"12/5/2015";"0"
"1273";"43";"13/5/2015";"1"
"1274";"43";"14/5/2015";"1"
"1275";"43";"15/5/2015";"1"
"1276";"43";"16/5/2015";"0"
"1277";"43";"17/5/2015";"1"
"1278";"43";"18/5/2015";"0"
"1279";"43";"19/5/2015";"1"
"1280";"43";"20/5/2015";"1"
"1281";"43";"21/5/2015";"0"
"1282";"43";"22/5/2015";"1"
"1283";"43";"23/5/2015";"1"
"1284";"43";"24/5/2015";"0"
"1285";"43";"25/5/2015";"1"
"1286";"43";"26/5/2015";"1"
"1287";"43";"27/5/2015";"0"
"1288";"43";"28/5/2015";"0"
"1289";"43";"29/5/2015";"1"
"1290";"43";"30/5/2015";"0"
"1291";"44";"1/5/2015";"0"
"1292";"44";"2/5/2015";"0"
"1293";"44";"3/5/2015";"0"
"1294";"44";"4/5/2015";"1"
"1295";"44";"5/5/2015";"1"
"1296";"44";"6/5/2015";"0"
"1297";"44";"7/5/2015";"0"
"1298";"44";"8/5/2015";"0"
"1299";"44";"9/5/2015";"1"
"1300";"44";"10/5/2015";"0"
"1301";"44";"11/5/2015";"1"
"1302";"44";"12/5/2015";"1"
"1303";"44";"13/5/2015";"0"
"1304";"44";"14/5/2015";"0"
"1305";"44";"15/5/2015";"1"
"1306";"44";"16/5/2015";"0"
"1307";"44";"17/5/2015";"0"
"1308";"44";"18/5/2015";"1"
"1309";"44";"19/5/2015";"1"
"1310";"44";"20/5/2015";"1"
"1311";"44";"21/5/2015";"0"
"1312";"44";"22/5/2015";"0"
"1313";"44";"23/5/2015";"0"
"1314";"44";"24/5/2015";"0"
"1315";"44";"25/5/2015";"1"
"1316";"44";"26/5/2015";"1"
"1317";"44";"27/5/2015";"1"
"1318";"44";"28/5/2015";"0"
"1319";"44";"29/5/2015";"0"
"1320";"44";"30/5/2015";"0"
"1321";"45";"1/5/2015";"0"
"1322";"45";"2/5/2015";"1"
"1323";"45";"3/5/2015";"1"
"1324";"45";"4/5/2015";"1"
"1325";"45";"5/5/2015";"1"
"1326";"45";"6/5/2015";"1"
"1327";"45";"7/5/2015";"0"
"1328";"45";"8/5/2015";"1"
"1329";"45";"9/5/2015";"1"
"1330";"45";"10/5/2015";"1"
"1331";"45";"11/5/2015";"1"
"1332";"45";"12/5/2015";"0"
"1333";"45";"13/5/2015";"0"
"1334";"45";"14/5/2015";"1"
"1335";"45";"15/5/2015";"1"
"1336";"45";"16/5/2015";"1"
"1337";"45";"17/5/2015";"1"
"1338";"45";"18/5/2015";"0"
"1339";"45";"19/5/2015";"1"
"1340";"45";"20/5/2015";"1"
"1341";"45";"21/5/2015";"1"
"1342";"45";"22/5/2015";"0"
"1343";"45";"23/5/2015";"1"
"1344";"45";"24/5/2015";"0"
"1345";"45";"25/5/2015";"1"
"1346";"45";"26/5/2015";"0"
"1347";"45";"27/5/2015";"1"
"1348";"45";"28/5/2015";"1"
"1349";"45";"29/5/2015";"0"
"1350";"45";"30/5/2015";"0"
"1351";"46";"1/5/2015";"1"
"1352";"46";"2/5/2015";"0"
"1353";"46";"3/5/2015";"1"
"1354";"46";"4/5/2015";"0"
"1355";"46";"5/5/2015";"1"
"1356";"46";"6/5/2015";"1"
"1357";"46";"7/5/2015";"1"
"1358";"46";"8/5/2015";"0"
"1359";"46";"9/5/2015";"0"
"1360";"46";"10/5/2015";"0"
"1361";"46";"11/5/2015";"1"
"1362";"46";"12/5/2015";"1"
"1363";"46";"13/5/2015";"0"
"1364";"46";"14/5/2015";"1"
"1365";"46";"15/5/2015";"0"
"1366";"46";"16/5/2015";"1"
"1367";"46";"17/5/2015";"0"
"1368";"46";"18/5/2015";"0"
"1369";"46";"19/5/2015";"0"
"1370";"46";"20/5/2015";"0"
"1371";"46";"21/5/2015";"1"
"1372";"46";"22/5/2015";"0"
"1373";"46";"23/5/2015";"1"
"1374";"46";"24/5/2015";"1"
"1375";"46";"25/5/2015";"0"
"1376";"46";"26/5/2015";"1"
"1377";"46";"27/5/2015";"0"
"1378";"46";"28/5/2015";"0"
"1379";"46";"29/5/2015";"1"
"1380";"46";"30/5/2015";"1"
"1381";"47";"1/5/2015";"0"
"1382";"47";"2/5/2015";"0"
"1383";"47";"3/5/2015";"0"
"1384";"47";"4/5/2015";"0"
"1385";"47";"5/5/2015";"1"
"1386";"47";"6/5/2015";"0"
"1387";"47";"7/5/2015";"0"
"1388";"47";"8/5/2015";"1"
"1389";"47";"9/5/2015";"1"
"1390";"47";"10/5/2015";"0"
"1391";"47";"11/5/2015";"0"
"1392";"47";"12/5/2015";"0"
"1393";"47";"13/5/2015";"0"
"1394";"47";"14/5/2015";"0"
"1395";"47";"15/5/2015";"1"
"1396";"47";"16/5/2015";"1"
"1397";"47";"17/5/2015";"1"
"1398";"47";"18/5/2015";"0"
"1399";"47";"19/5/2015";"1"
"1400";"47";"20/5/2015";"0"
"1401";"47";"21/5/2015";"1"
"1402";"47";"22/5/2015";"1"
"1403";"47";"23/5/2015";"1"
"1404";"47";"24/5/2015";"0"
"1405";"47";"25/5/2015";"0"
"1406";"47";"26/5/2015";"1"
"1407";"47";"27/5/2015";"0"
"1408";"47";"28/5/2015";"1"
"1409";"47";"29/5/2015";"1"
"1410";"47";"30/5/2015";"1"
"1411";"48";"1/5/2015";"0"
"1412";"48";"2/5/2015";"1"
"1413";"48";"3/5/2015";"0"
"1414";"48";"4/5/2015";"1"
"1415";"48";"5/5/2015";"1"
"1416";"48";"6/5/2015";"0"
"1417";"48";"7/5/2015";"0"
"1418";"48";"8/5/2015";"1"
"1419";"48";"9/5/2015";"1"
"1420";"48";"10/5/2015";"0"
"1421";"48";"11/5/2015";"1"
"1422";"48";"12/5/2015";"1"
"1423";"48";"13/5/2015";"0"
"1424";"48";"14/5/2015";"0"
"1425";"48";"15/5/2015";"1"
"1426";"48";"16/5/2015";"0"
"1427";"48";"17/5/2015";"1"
"1428";"48";"18/5/2015";"1"
"1429";"48";"19/5/2015";"0"
"1430";"48";"20/5/2015";"1"
"1431";"48";"21/5/2015";"1"
"1432";"48";"22/5/2015";"1"
"1433";"48";"23/5/2015";"0"
"1434";"48";"24/5/2015";"1"
"1435";"48";"25/5/2015";"1"
"1436";"48";"26/5/2015";"0"
"1437";"48";"27/5/2015";"0"
"1438";"48";"28/5/2015";"1"
"1439";"48";"29/5/2015";"0"
"1440";"48";"30/5/2015";"0"
"1441";"49";"1/5/2015";"0"
"1442";"49";"2/5/2015";"1"
"1443";"49";"3/5/2015";"0"
"1444";"49";"4/5/2015";"0"
"1445";"49";"5/5/2015";"1"
"1446";"49";"6/5/2015";"1"
"1447";"49";"7/5/2015";"0"
"1448";"49";"8/5/2015";"1"
"1449";"49";"9/5/2015";"1"
"1450";"49";"10/5/2015";"0"
"1451";"49";"11/5/2015";"1"
"1452";"49";"12/5/2015";"0"
"1453";"49";"13/5/2015";"1"
"1454";"49";"14/5/2015";"0"
"1455";"49";"15/5/2015";"1"
"1456";"49";"16/5/2015";"0"
"1457";"49";"17/5/2015";"0"
"1458";"49";"18/5/2015";"0"
"1459";"49";"19/5/2015";"1"
"1460";"49";"20/5/2015";"0"
"1461";"49";"21/5/2015";"0"
"1462";"49";"22/5/2015";"1"
"1463";"49";"23/5/2015";"0"
"1464";"49";"24/5/2015";"1"
"1465";"49";"25/5/2015";"0"
"1466";"49";"26/5/2015";"0"
"1467";"49";"27/5/2015";"1"
"1468";"49";"28/5/2015";"1"
"1469";"49";"29/5/2015";"0"
"1470";"49";"30/5/2015";"0"
"1471";"50";"1/5/2015";"1"
"1472";"50";"2/5/2015";"1"
"1473";"50";"3/5/2015";"1"
"1474";"50";"4/5/2015";"1"
"1475";"50";"5/5/2015";"0"
"1476";"50";"6/5/2015";"1"
"1477";"50";"7/5/2015";"0"
"1478";"50";"8/5/2015";"1"
"1479";"50";"9/5/2015";"0"
"1480";"50";"10/5/2015";"1"
"1481";"50";"11/5/2015";"1"
"1482";"50";"12/5/2015";"1"
"1483";"50";"13/5/2015";"0"
"1484";"50";"14/5/2015";"0"
"1485";"50";"15/5/2015";"1"
"1486";"50";"16/5/2015";"1"
"1487";"50";"17/5/2015";"1"
"1488";"50";"18/5/2015";"0"
"1489";"50";"19/5/2015";"1"
"1490";"50";"20/5/2015";"1"
"1491";"50";"21/5/2015";"0"
"1492";"50";"22/5/2015";"1"
"1493";"50";"23/5/2015";"0"
"1494";"50";"24/5/2015";"0"
"1495";"50";"25/5/2015";"0"
"1496";"50";"26/5/2015";"0"
"1497";"50";"27/5/2015";"1"
"1498";"50";"28/5/2015";"0"
"1499";"50";"29/5/2015";"1"
"1500";"50";"30/5/2015";"1"
"1501";"51";"1/5/2015";"1"
"1502";"51";"2/5/2015";"0"
"1503";"51";"3/5/2015";"0"
"1504";"51";"4/5/2015";"0"
"1505";"51";"5/5/2015";"1"
"1506";"51";"6/5/2015";"1"
"1507";"51";"7/5/2015";"1"
"1508";"51";"8/5/2015";"0"
"1509";"51";"9/5/2015";"0"
"1510";"51";"10/5/2015";"0"
"1511";"51";"11/5/2015";"1"
"1512";"51";"12/5/2015";"0"
"1513";"51";"13/5/2015";"0"
"1514";"51";"14/5/2015";"1"
"1515";"51";"15/5/2015";"0"
"1516";"51";"16/5/2015";"0"
"1517";"51";"17/5/2015";"0"
"1518";"51";"18/5/2015";"0"
"1519";"51";"19/5/2015";"1"
"1520";"51";"20/5/2015";"1"
"1521";"51";"21/5/2015";"1"
"1522";"51";"22/5/2015";"1"
"1523";"51";"23/5/2015";"0"
